,id_food,nutriscore_grade,random_users_id,random_users_ratings
1246,47073,a,3,3
1247,6584,b,9,1
1248,14125,d,5,1
1249,37676,d,8,2
1250,5615,e,1,2
1251,2476,d,2,1
1252,45734,d,6,2
1253,8091,d,6,4
1254,35943,d,5,3
1255,1779,b,8,2
1256,3161,c,2,2
1257,5381,d,9,4
1258,11408,d,6,3
1259,13757,e,8,2
1260,25315,d,1,2
1261,26766,d,9,1
1262,34416,d,1,2
1263,47604,d,7,3
1264,51771,d,7,1
1265,51777,d,5,4
1266,47167,b,1,3
1267,11328,b,2,3
1268,16071,c,8,2
1269,5357,b,8,4
1270,17172,a,8,2
1271,26175,c,3,2
1272,39546,d,9,2
1273,32165,a,8,3
1274,39483,a,7,2
1275,49650,c,8,3
1276,44428,d,7,3
1277,37985,a,4,3
1278,17241,d,5,1
1279,19942,e,1,2
1280,24508,d,3,3
1281,24562,d,2,3
1282,28675,d,5,1
1283,34419,d,4,3
1284,34481,d,6,4
1285,35817,c,2,1
1286,39037,d,6,2
1287,3126,e,4,2
1288,36095,e,9,4
1289,51849,c,6,3
1290,766,d,2,4
1291,2052,e,3,4
1292,34595,a,4,4
1293,43827,d,9,1
1294,6195,e,5,3
1295,35353,b,4,1
1296,35510,e,5,1
1297,50532,b,9,4
1298,15070,e,8,4
1299,3635,e,3,1
1300,3941,e,7,1
1301,4658,a,7,2
1302,5104,c,6,2
1303,8043,b,7,2
1304,11281,c,3,4
1305,11418,c,4,1
1306,14814,c,2,4
1307,14931,c,8,2
1308,17523,b,8,3
1309,20278,c,3,3
1310,20838,e,4,2
1311,21121,d,1,2
1312,21615,d,9,3
1313,22526,c,1,2
1314,22528,c,3,3
1315,23970,a,4,1
1316,26053,b,9,2
1317,26602,a,9,3
1318,26861,a,9,1
1319,27078,b,4,3
1320,28481,c,4,1
1321,30885,c,4,1
1322,32483,a,2,4
1323,32486,b,7,3
1324,33293,c,7,2
1325,34261,c,8,1
1326,34880,a,4,3
1327,36248,a,7,3
1328,36991,a,7,3
1329,38708,d,5,4
1330,42872,a,6,4
1331,42951,c,3,3
1332,44019,c,2,1
1333,46116,d,4,2
1334,46770,b,9,2
1335,47269,b,7,1
1336,47610,b,6,2
1337,49065,c,9,2
1338,49101,b,9,4
1339,49560,c,2,1
1340,49955,a,2,2
1341,50453,c,5,4
1342,50559,c,9,1
1343,51404,b,6,2
1344,18107,c,2,2
1345,43954,a,1,3
1346,35740,e,6,2
1347,24072,e,6,1
1348,50853,e,4,2
1349,9683,e,4,4
1350,15621,e,5,3
1351,15637,e,4,3
1352,16315,e,1,4
1353,18297,d,4,4
1354,21696,d,6,3
1355,25707,d,7,4
1356,26560,b,9,1
1357,28795,e,8,2
1358,28796,e,3,3
1359,29105,e,6,4
1360,30429,e,4,4
1361,31410,d,9,4
1362,32344,d,8,1
1363,34271,d,4,2
1364,38490,e,3,1
1365,38985,e,3,2
1366,39131,e,4,1
1367,43051,e,9,1
1368,45194,d,5,3
1369,40740,c,9,4
1370,22691,d,8,3
1371,24579,d,8,1
1372,32160,c,3,1
1373,32797,d,4,2
1374,42142,d,2,3
1375,23456,d,1,4
1376,17042,e,5,3
1377,30655,c,1,3
1378,20444,d,9,4
1379,50604,e,9,3
1380,27652,e,9,3
1381,36999,c,8,1
1382,51575,d,8,4
1383,17977,c,1,2
1384,51798,c,1,3
1385,35494,b,7,1
1386,8465,a,7,2
1387,25933,e,1,4
1388,28263,d,9,1
1389,40980,a,8,3
1390,18768,d,1,4
1391,16529,c,2,1
1392,43285,c,4,1
1393,2085,d,2,2
1394,4902,e,7,2
1395,9298,d,9,3
1396,20893,c,8,3
1397,20895,c,8,1
1398,21692,c,7,1
1399,24382,c,6,1
1400,24901,c,5,2
1401,25704,c,8,4
1402,30670,c,7,1
1403,48684,c,2,1
1404,1038,b,7,3
1405,1770,c,8,3
1406,2842,a,6,4
1407,3106,c,6,1
1408,4558,d,3,3
1409,4674,c,3,2
1410,5270,a,7,2
1411,5275,e,6,3
1412,7198,a,8,3
1413,11676,d,1,3
1414,13457,d,4,2
1415,14133,d,1,2
1416,14223,e,2,4
1417,14349,d,8,1
1418,14365,d,4,3
1419,15434,a,1,3
1420,17170,a,4,4
1421,17549,e,5,1
1422,18398,a,8,2
1423,18705,c,2,3
1424,18855,a,7,4
1425,19443,a,3,4
1426,20182,a,3,4
1427,20308,c,1,4
1428,20983,e,3,3
1429,24924,c,2,3
1430,25252,d,5,3
1431,25423,d,7,4
1432,25974,c,8,4
1433,25979,e,4,3
1434,27114,c,7,2
1435,27450,a,4,3
1436,27691,b,5,1
1437,28662,c,1,2
1438,29377,d,3,3
1439,30541,a,6,2
1440,32101,d,5,1
1441,33300,e,5,3
1442,34488,d,5,1
1443,36821,d,4,2
1444,37183,e,6,2
1445,39040,d,2,2
1446,40123,c,9,3
1447,44807,a,9,3
1448,45005,d,7,2
1449,46847,c,7,4
1450,47174,d,7,4
1451,48020,c,1,3
1452,49128,d,6,2
1453,50162,e,8,2
1454,51433,c,9,2
1455,5471,c,4,4
1456,13277,e,8,2
1457,36289,a,1,1
1458,3800,c,1,2
1459,35843,d,5,3
1460,37561,c,2,3
1461,48273,e,2,2
1462,27415,c,7,1
1463,3921,d,8,3
1464,20991,d,5,3
1465,15383,c,3,4
1466,47581,d,8,1
1467,26338,b,4,2
1468,36125,c,6,1
1469,38210,d,7,3
1470,39859,d,8,3
1471,40920,b,4,4
1472,645,d,8,1
1473,3876,d,6,4
1474,36160,a,2,2
1475,35449,b,2,3
1476,44879,b,8,1
1477,5224,b,4,3
1478,8677,e,3,3
1479,30051,a,4,2
1480,30066,b,3,3
1481,30078,a,7,4
1482,33020,a,6,4
1483,33035,b,3,4
1484,35165,c,5,1
1485,37271,e,8,2
1486,38458,b,4,2
1487,39544,d,8,3
1488,40877,a,5,1
1489,40975,b,3,1
1490,47194,b,1,3
1491,34572,e,2,2
1492,25672,e,7,3
1493,49349,d,8,2
1494,28128,a,4,1
1495,33752,a,6,4
1496,14766,d,3,4
1497,43921,a,8,4
1498,4792,d,8,3
1499,18765,d,7,3
1500,32928,c,8,3
1501,44540,d,6,4
1502,49606,c,1,1
1503,50690,b,3,4
1504,50874,c,8,1
1505,37213,a,8,2
1506,42053,a,5,3
1507,3729,c,8,3
1508,3731,c,9,1
1509,35619,b,6,2
1510,45107,b,9,1
1511,17569,c,8,3
1512,1361,c,5,3
1513,24273,b,6,4
1514,35253,b,1,1
1515,483,e,5,4
1516,3551,a,2,3
1517,4598,a,7,4
1518,4606,c,2,1
1519,5992,d,7,3
1520,6659,b,8,4
1521,6876,b,7,3
1522,7120,c,2,1
1523,7399,b,8,4
1524,8828,c,5,3
1525,9452,c,8,4
1526,9498,e,8,4
1527,10025,d,2,1
1528,11912,a,4,4
1529,12286,d,1,1
1530,12347,b,6,4
1531,13639,c,9,1
1532,17153,a,8,3
1533,17164,a,4,1
1534,17197,b,4,3
1535,17559,c,2,3
1536,18244,a,5,2
1537,18827,c,9,1
1538,18839,c,1,3
1539,21227,a,1,2
1540,22261,c,3,1
1541,22748,a,5,2
1542,22749,a,8,4
1543,22887,b,1,3
1544,23697,c,3,1
1545,24371,c,5,2
1546,26331,d,7,4
1547,26843,b,6,1
1548,26930,e,2,2
1549,29006,a,2,4
1550,29903,e,8,3
1551,30974,e,2,2
1552,31430,c,2,4
1553,32068,a,3,4
1554,32340,b,4,1
1555,36915,b,8,2
1556,37268,c,3,1
1557,37722,d,8,4
1558,38408,a,8,1
1559,38903,e,2,2
1560,40191,d,8,4
1561,40428,c,5,4
1562,40866,c,7,2
1563,41477,d,3,1
1564,44795,a,4,3
1565,47233,e,5,1
1566,47549,e,3,1
1567,48195,c,3,1
1568,48521,a,7,3
1569,48753,b,4,2
1570,49342,d,5,2
1571,49937,d,1,4
1572,50722,b,8,4
1573,50764,b,6,2
1574,50942,a,2,1
1575,51195,d,3,1
1576,51963,c,4,4
1577,32374,c,7,2
1578,48612,a,2,2
1579,33798,b,5,2
1580,46011,b,1,3
1581,45136,e,6,2
1582,50824,c,1,3
1583,28509,e,3,2
1584,51084,c,2,2
1585,46396,d,1,2
1586,640,d,1,1
1587,13559,d,9,1
1588,40451,d,7,1
1589,24458,e,5,4
1590,27145,e,2,4
1591,34162,e,2,4
1592,6617,c,3,2
1593,14402,d,8,3
1594,15308,a,1,4
1595,18757,e,8,4
1596,21023,e,6,4
1597,25036,a,4,4
1598,28969,a,9,4
1599,30264,d,2,3
1600,35373,b,5,3
1601,47822,a,4,2
1602,18138,e,4,3
1603,31725,a,9,1
1604,5267,c,4,3
1605,46868,d,3,4
1606,48240,c,5,3
1607,20062,d,3,4
1608,5514,d,7,1
1609,21632,b,2,2
1610,3889,e,4,2
1611,42733,d,3,1
1612,36983,a,7,4
1613,51754,e,5,4
1614,8462,e,8,4
1615,5780,d,6,3
1616,2422,e,2,3
1617,47376,c,3,4
1618,606,d,9,3
1619,2013,d,7,3
1620,7201,a,1,1
1621,11247,a,6,4
1622,11838,c,5,3
1623,13786,d,2,4
1624,14927,d,8,1
1625,14968,c,8,3
1626,15464,a,2,4
1627,22678,d,2,1
1628,24019,d,3,3
1629,25341,b,4,1
1630,25882,a,4,2
1631,26639,d,8,2
1632,27124,c,2,2
1633,27894,d,6,3
1634,28850,d,5,3
1635,31618,d,4,4
1636,32057,c,7,1
1637,32126,c,7,4
1638,33797,d,2,1
1639,34934,c,1,3
1640,35302,d,9,1
1641,36249,d,5,3
1642,37428,c,7,1
1643,37465,d,9,2
1644,37739,d,3,2
1645,39102,a,9,3
1646,39229,d,5,2
1647,39731,c,7,4
1648,40273,c,7,2
1649,41276,c,5,3
1650,42050,d,8,1
1651,42493,c,6,4
1652,42619,d,1,4
1653,43704,a,8,1
1654,45401,d,6,2
1655,46237,c,9,2
1656,46621,a,3,4
1657,46685,b,9,2
1658,46898,d,9,1
1659,47337,c,6,3
1660,47691,a,1,3
1661,48262,b,8,1
1662,48846,a,4,4
1663,49406,a,7,1
1664,49443,d,2,2
1665,49481,c,3,3
1666,50445,c,1,2
1667,50704,d,3,3
1668,51472,c,9,3
1669,23136,c,6,4
1670,27800,b,1,4
1671,2994,a,8,3
1672,16027,a,7,2
1673,27062,a,1,4
1674,28979,a,5,3
1675,37177,a,7,2
1676,40561,b,8,3
1677,50512,a,9,1
1678,41260,c,6,2
1679,40645,a,1,4
1680,28810,b,7,2
1681,31301,b,3,3
1682,34383,c,4,3
1683,35086,a,3,4
1684,42524,c,7,4
1685,47891,b,6,4
1686,49589,b,6,4
1687,50835,a,1,2
1688,42464,b,3,1
1689,6591,b,6,2
1690,46174,a,6,4
1691,8840,e,6,1
1692,18393,d,4,1
1693,19586,e,6,2
1694,20274,e,2,3
1695,25854,d,5,2
1696,26267,d,4,2
1697,28987,e,1,1
1698,30747,d,9,2
1699,35433,b,4,1
1700,36401,c,8,4
1701,48200,b,9,3
1702,50222,e,4,1
1703,3452,e,5,1
1704,46061,b,2,2
1705,20513,e,8,3
1706,15616,d,1,2
1707,35965,a,3,2
1708,40379,c,8,3
1709,23094,e,9,3
1710,28131,e,5,1
1711,30934,e,8,1
1712,47728,e,3,4
1713,49397,e,4,4
1714,449,b,9,3
1715,47814,d,3,2
1716,2634,a,2,4
1717,3671,b,9,3
1718,9503,d,9,1
1719,16909,b,8,2
1720,18291,d,9,2
1721,21576,d,3,3
1722,23611,b,9,4
1723,28330,d,9,2
1724,30238,b,5,3
1725,33088,b,9,4
1726,37220,e,2,2
1727,40450,d,6,1
1728,40779,b,5,3
1729,43715,c,9,3
1730,44059,b,9,1
1731,44740,b,3,1
1732,45804,b,7,3
1733,46516,e,8,1
1734,48231,a,5,4
1735,49143,b,7,1
1736,50216,e,2,3
1737,52144,c,5,2
1738,9142,e,6,4
1739,41969,b,8,3
1740,17818,b,6,2
1741,23440,a,7,2
1742,4973,e,8,4
1743,28014,c,4,2
1744,35482,c,4,2
1745,46989,d,5,4
1746,32190,b,1,1
1747,21044,d,8,2
1748,50170,d,6,4
1749,4410,d,7,3
1750,28378,b,9,1
1751,15550,d,6,1
1752,24297,c,9,1
1753,16645,c,6,1
1754,40756,a,6,1
1755,48327,c,5,1
1756,4870,b,3,3
1757,4878,a,4,2
1758,5147,d,3,2
1759,8820,d,7,4
1760,9324,b,3,2
1761,12977,d,6,1
1762,19396,a,7,3
1763,21285,c,7,1
1764,32224,b,1,1
1765,33884,e,9,2
1766,34809,a,4,2
1767,34870,e,6,4
1768,35791,a,3,1
1769,36507,a,5,1
1770,37927,d,4,3
1771,44696,e,5,1
1772,44818,a,7,1
1773,46071,a,7,1
1774,46633,b,3,4
1775,46742,d,3,4
1776,48236,b,7,4
1777,49990,b,2,2
1778,50570,b,5,1
1779,5050,d,3,4
1780,48340,d,7,1
1781,42433,c,9,2
1782,12665,b,2,4
1783,15018,c,3,2
1784,22559,e,6,2
1785,30700,a,1,3
1786,33926,d,1,2
1787,48241,d,4,1
1788,16039,a,2,1
1789,45360,b,3,4
1790,5398,e,9,3
1791,34439,a,5,1
1792,49383,b,6,4
1793,51097,b,8,1
1794,34991,d,7,3
1795,18978,b,9,2
1796,1357,c,6,4
1797,5758,d,1,2
1798,11889,d,6,4
1799,12488,d,2,2
1800,17426,d,6,3
1801,23365,d,6,3
1802,23797,d,2,4
1803,24492,d,8,2
1804,25027,b,2,2
1805,31623,d,3,3
1806,31626,d,1,3
1807,31631,d,6,3
1808,32191,a,2,2
1809,34177,d,2,3
1810,35149,d,1,1
1811,37063,d,3,3
1812,37911,c,5,3
1813,42268,d,1,4
1814,45648,d,6,4
1815,48575,d,2,2
1816,21926,e,3,3
1817,20443,d,1,4
1818,45809,b,1,2
1819,25592,d,9,4
1820,1969,b,9,1
1821,4408,b,5,1
1822,15906,b,4,4
1823,17617,b,3,2
1824,22403,c,1,1
1825,24428,b,7,4
1826,25364,c,2,2
1827,26291,a,5,2
1828,26620,b,2,3
1829,28836,c,9,2
1830,30669,b,3,1
1831,32563,c,2,3
1832,32619,e,9,2
1833,35535,e,4,3
1834,36187,a,9,4
1835,38334,b,6,1
1836,42718,b,5,1
1837,43290,c,8,3
1838,43291,b,6,1
1839,43292,b,9,3
1840,44993,c,3,4
1841,45000,c,9,1
1842,45913,a,1,3
1843,46592,a,8,2
1844,47176,d,7,3
1845,47360,b,2,1
1846,47920,c,4,3
1847,49165,d,9,1
1848,50167,a,1,2
1849,45842,d,7,3
1850,35513,a,4,3
1851,39074,c,8,3
1852,3336,d,5,1
1853,25508,d,6,4
1854,45132,a,3,2
1855,34380,d,7,4
1856,41410,e,1,4
1857,2629,d,1,3
1858,29649,c,5,4
1859,3732,a,1,1
1860,49805,a,2,4
1861,36213,e,6,3
1862,32347,c,6,1
1863,42792,d,1,1
1864,16136,c,6,1
1865,46231,d,2,1
1866,31451,b,4,1
1867,14473,d,7,1
1868,37562,c,1,2
1869,178,a,5,4
1870,248,a,5,4
1871,1040,a,4,1
1872,1622,a,3,3
1873,2322,a,6,3
1874,3370,a,4,3
1875,6159,c,6,3
1876,15854,b,9,2
1877,16714,d,5,3
1878,16851,a,6,1
1879,20492,a,5,4
1880,20500,a,3,2
1881,20512,a,4,1
1882,21169,a,1,3
1883,21909,d,8,2
1884,22297,a,5,4
1885,22730,a,9,3
1886,22996,a,9,2
1887,23944,b,9,2
1888,24533,a,8,2
1889,25135,a,3,1
1890,25684,d,2,3
1891,26023,a,6,1
1892,26190,c,5,3
1893,27590,a,7,1
1894,29530,c,1,1
1895,30719,a,6,3
1896,32535,d,8,2
1897,33097,e,2,3
1898,33636,a,6,4
1899,33757,a,4,1
1900,33847,a,4,2
1901,33867,a,5,1
1902,33921,c,6,3
1903,34022,a,4,2
1904,34915,a,7,4
1905,35352,b,5,2
1906,37951,c,8,2
1907,38516,c,8,3
1908,38951,a,6,1
1909,40050,d,5,3
1910,40244,a,1,1
1911,40564,a,4,3
1912,42606,c,1,4
1913,43767,d,4,2
1914,44276,b,7,2
1915,44535,a,3,3
1916,46142,d,9,2
1917,46177,c,8,4
1918,46660,b,2,2
1919,48329,c,4,2
1920,49056,c,4,3
1921,51223,a,1,1
1922,51574,a,6,1
1923,30059,a,8,1
1924,11121,e,1,4
1925,33220,b,1,2
1926,41609,e,7,3
1927,34510,c,5,3
1928,37693,b,2,3
1929,49696,b,9,4
1930,52446,b,9,2
1931,12915,c,5,4
1932,15933,c,6,4
1933,28379,b,9,2
1934,20859,c,8,1
1935,5422,c,5,3
1936,37879,c,6,4
1937,46408,d,3,3
1938,5796,c,9,2
1939,40452,b,1,3
1940,33558,d,2,1
1941,25932,d,2,3
1942,3763,a,6,3
1943,36253,c,6,3
1944,9162,b,2,4
1945,37083,d,4,1
1946,39924,c,5,3
1947,4051,d,8,3
1948,20518,e,6,1
1949,46112,c,1,1
1950,3582,a,5,1
1951,5018,c,7,2
1952,5304,a,6,2
1953,5804,d,1,3
1954,10661,d,6,1
1955,14432,a,9,1
1956,15555,d,4,3
1957,24309,d,3,2
1958,29844,d,7,3
1959,31366,d,3,4
1960,32015,d,7,1
1961,37409,a,1,1
1962,38773,c,9,2
1963,42181,d,8,1
1964,47628,d,9,4
1965,49820,e,7,3
1966,49835,d,4,3
1967,20515,e,1,1
1968,5768,e,4,1
1969,26794,e,2,1
1970,46519,e,2,1
1971,50680,e,8,4
1972,26055,d,9,3
1973,3724,a,5,3
1974,36511,b,6,1
1975,8512,d,2,4
1976,43042,d,7,4
1977,40633,a,7,1
1978,2433,e,5,4
1979,4121,e,9,1
1980,5703,d,9,1
1981,23172,d,3,4
1982,23374,d,6,1
1983,29010,d,7,2
1984,31957,e,2,1
1985,31989,c,2,1
1986,33618,d,2,4
1987,33717,d,4,3
1988,47755,c,8,3
1989,49115,b,7,1
1990,19379,a,3,1
1991,34097,b,3,4
1992,36964,d,1,4
1993,45231,a,4,3
1994,22418,d,8,1
1995,49457,b,5,3
1996,35315,e,2,3
1997,2067,d,6,4
1998,12092,d,4,1
1999,47832,c,5,3
2000,20436,d,8,1
2001,39185,d,7,1
2002,29141,b,6,2
2003,47364,a,6,3
2004,31775,d,8,1
2005,46640,b,8,4
2006,24,a,1,3
2007,590,e,5,4
2008,1036,c,6,4
2009,3991,c,5,3
2010,4892,d,8,4
2011,5125,e,5,3
2012,5675,e,8,4
2013,9643,b,4,1
2014,12609,a,5,2
2015,12881,c,2,4
2016,21196,c,9,1
2017,21202,c,4,3
2018,25220,c,1,3
2019,27240,b,5,3
2020,27714,d,1,4
2021,28779,c,9,2
2022,29415,c,5,1
2023,30409,c,3,4
2024,30689,c,2,4
2025,32531,e,3,2
2026,34795,d,8,3
2027,34963,b,2,2
2028,34964,a,1,3
2029,35499,b,5,4
2030,35675,d,2,2
2031,36323,c,5,4
2032,36484,b,6,3
2033,38233,d,2,4
2034,38348,c,1,1
2035,39566,c,4,1
2036,39631,b,8,3
2037,42222,e,1,4
2038,42426,d,1,4
2039,48633,b,5,1
2040,49559,b,7,2
2041,49690,c,3,1
2042,49885,d,8,1
2043,50589,c,4,3
2044,51402,c,7,3
2045,9478,c,2,2
2046,32429,a,6,1
2047,40735,d,3,4
2048,6089,e,5,4
2049,15562,a,5,1
2050,39543,d,2,4
2051,4991,a,2,1
2052,2616,c,8,4
2053,38761,b,2,3
2054,42087,b,6,2
2055,46897,b,1,2
2056,49676,b,3,1
2057,138,d,5,3
2058,141,d,7,2
2059,14946,c,1,4
2060,20931,c,5,3
2061,26292,a,1,1
2062,37313,e,5,1
2063,51432,c,8,2
2064,23445,d,6,1
2065,36438,e,7,4
2066,45777,b,7,2
2067,1659,c,5,1
2068,3302,c,3,1
2069,4706,c,1,3
2070,4983,c,9,4
2071,6171,d,4,1
2072,6899,e,9,4
2073,7202,a,5,4
2074,11800,d,1,2
2075,12484,d,5,2
2076,15696,d,9,4
2077,17944,b,5,4
2078,20446,c,4,4
2079,21397,b,6,4
2080,22752,d,9,4
2081,25041,c,4,3
2082,25045,c,5,1
2083,25048,c,9,3
2084,25332,a,7,1
2085,26979,c,8,3
2086,27758,c,3,4
2087,27759,c,1,3
2088,28147,d,7,4
2089,28964,c,4,1
2090,30015,d,9,4
2091,30120,c,3,3
2092,30400,d,9,3
2093,30711,d,3,2
2094,31883,c,2,4
2095,31905,c,8,3
2096,32139,c,6,1
2097,32141,c,9,3
2098,32163,c,3,1
2099,32164,c,1,2
2100,32317,d,9,2
2101,33784,d,2,2
2102,33785,d,8,2
2103,33794,c,6,2
2104,34302,c,7,3
2105,34561,d,9,2
2106,34654,c,6,3
2107,34935,d,4,1
2108,35972,e,1,2
2109,36820,d,9,3
2110,36969,d,1,4
2111,37466,c,1,1
2112,37954,c,8,3
2113,38000,d,4,3
2114,38001,d,1,3
2115,38351,d,1,2
2116,38539,c,9,4
2117,38855,d,1,1
2118,39242,c,8,3
2119,39243,c,5,3
2120,39781,c,5,3
2121,39801,d,1,1
2122,39803,d,5,2
2123,40894,d,4,3
2124,41336,a,4,1
2125,41423,c,9,3
2126,42188,c,1,1
2127,42940,d,5,2
2128,43197,c,7,2
2129,43258,c,7,4
2130,43259,c,4,4
2131,43605,c,2,4
2132,43763,c,8,2
2133,43912,d,9,1
2134,44400,c,1,3
2135,44592,c,1,1
2136,46672,a,5,1
2137,47339,c,3,3
2138,48630,c,6,3
2139,49125,c,2,3
2140,49675,c,3,3
2141,49802,c,4,1
2142,51468,c,3,2
2143,52094,d,3,3
2144,39832,d,5,2
2145,12897,b,3,1
2146,41780,d,5,2
2147,12303,c,2,4
2148,35211,c,5,4
2149,46461,e,9,3
2150,46816,d,6,4
2151,25768,c,8,4
2152,8915,e,4,3
2153,18190,d,9,3
2154,4980,d,6,3
2155,36256,a,7,3
2156,31066,e,5,2
2157,35629,b,8,1
2158,37953,b,3,1
2159,46641,a,9,4
2160,12239,c,5,1
2161,20369,c,3,2
2162,21252,b,5,3
2163,24549,c,4,1
2164,27368,b,3,1
2165,30653,c,6,3
2166,46181,c,1,4
2167,48175,b,9,4
2168,49096,b,7,1
2169,50063,c,7,4
2170,51478,c,9,3
2171,35861,c,3,4
2172,9421,a,1,2
2173,34642,a,3,4
2174,31176,c,2,1
2175,46062,d,9,3
2176,8211,a,6,4
2177,20304,a,2,4
2178,24837,c,3,2
2179,26709,c,7,2
2180,27405,d,4,2
2181,28833,c,1,2
2182,30877,c,6,3
2183,34205,c,6,3
2184,41084,d,7,3
2185,47028,c,5,4
2186,47231,a,9,4
2187,48865,a,7,2
2188,49574,a,5,4
2189,51228,c,3,2
2190,51549,c,3,3
2191,5287,c,3,4
2192,5499,c,5,2
2193,21040,d,2,1
2194,24104,c,3,1
2195,34525,d,1,2
2196,41998,c,3,3
2197,28132,e,1,3
2198,18449,a,8,2
2199,20932,b,4,2
2200,22815,a,5,4
2201,24814,c,3,2
2202,27309,a,3,2
2203,27525,a,3,4
2204,30480,c,4,4
2205,32470,a,1,2
2206,33147,a,3,3
2207,33736,c,1,3
2208,34100,a,4,2
2209,39317,c,2,4
2210,39395,b,5,2
2211,39444,c,1,3
2212,42668,a,4,1
2213,47643,a,6,4
2214,51033,a,5,1
2215,5674,d,8,2
2216,46189,e,6,4
2217,38749,d,2,3
2218,31648,c,2,3
2219,15037,d,6,1
2220,35084,e,4,2
2221,47433,d,2,2
2222,18834,a,1,3
2223,39458,a,9,4
2224,45439,a,4,1
2225,49913,a,3,4
2226,41964,e,3,3
2227,36494,b,4,2
2228,19667,e,4,4
2229,46996,c,4,4
2230,36218,b,9,3
2231,1065,d,8,3
2232,1516,c,8,4
2233,3351,a,5,1
2234,4650,c,2,1
2235,4799,c,2,2
2236,6825,b,8,3
2237,9258,d,3,2
2238,9549,c,2,3
2239,12780,d,1,3
2240,21249,d,8,4
2241,23428,a,7,1
2242,23438,c,9,3
2243,27266,c,1,4
2244,27987,d,5,4
2245,28019,d,2,2
2246,32477,c,6,3
2247,32501,a,6,2
2248,35907,b,3,3
2249,37658,d,1,3
2250,37839,c,4,3
2251,38136,b,2,1
2252,40101,c,3,1
2253,40110,c,5,2
2254,41375,a,2,4
2255,42962,b,7,4
2256,44383,c,6,2
2257,46328,e,1,3
2258,46542,d,1,1
2259,47185,d,6,1
2260,47421,d,8,1
2261,2671,e,9,4
2262,4365,d,9,4
2263,530,e,7,3
2264,2051,e,8,3
2265,4580,d,7,4
2266,8398,d,3,1
2267,15809,d,9,1
2268,15810,d,1,4
2269,24490,d,9,4
2270,24656,c,6,2
2271,25848,d,5,1
2272,26768,d,5,1
2273,26870,e,9,3
2274,28885,d,7,3
2275,29934,d,3,3
2276,34509,e,3,4
2277,36452,b,4,4
2278,36669,e,8,1
2279,37701,d,3,4
2280,39727,c,7,2
2281,41066,d,8,2
2282,41622,d,8,1
2283,46068,b,4,4
2284,47203,d,9,1
2285,49445,d,6,1
2286,50703,d,2,4
2287,51255,d,8,2
2288,45295,b,3,2
2289,35351,b,6,2
2290,39161,b,9,3
2291,46888,b,1,2
2292,45509,c,7,1
2293,700,e,3,4
2294,3722,d,5,4
2295,4223,d,8,2
2296,4810,b,6,2
2297,4906,a,7,4
2298,16678,c,5,3
2299,22769,a,2,4
2300,27402,a,6,2
2301,30470,a,9,2
2302,31376,a,1,1
2303,33438,e,8,2
2304,34781,d,3,4
2305,45448,a,1,3
2306,48407,d,4,1
2307,51393,a,2,3
2308,4948,a,8,3
2309,31186,d,2,4
2310,17896,d,4,4
2311,24946,d,6,3
2312,42965,c,6,3
2313,20883,d,2,2
2314,3730,c,4,1
2315,5118,e,4,2
2316,5751,e,1,4
2317,42006,e,5,1
2318,47636,c,9,4
2319,2698,b,6,4
2320,47963,b,4,2
2321,3864,b,6,2
2322,46236,d,1,1
2323,12233,d,2,4
2324,43552,b,1,3
2325,45604,c,6,1
2326,26787,e,9,2
2327,27981,d,8,3
2328,29682,e,9,2
2329,38281,b,3,4
2330,3790,c,3,3
2331,31072,e,1,3
2332,1831,e,3,2
2333,2186,b,8,4
2334,3005,c,3,3
2335,3819,e,3,1
2336,4413,b,2,4
2337,5077,d,5,4
2338,6219,e,9,4
2339,10109,e,4,1
2340,10373,e,5,1
2341,11907,d,3,4
2342,12010,e,3,1
2343,16453,d,5,4
2344,18695,e,7,2
2345,19796,e,3,3
2346,20068,d,1,3
2347,20101,e,8,4
2348,20464,b,5,3
2349,21932,e,7,2
2350,22357,b,6,2
2351,22557,e,1,3
2352,23075,e,7,2
2353,23079,e,7,4
2354,23381,e,9,1
2355,25103,d,2,2
2356,25185,b,2,2
2357,25269,d,5,4
2358,27438,e,2,2
2359,28406,e,9,3
2360,28611,e,3,2
2361,32548,c,7,1
2362,32878,b,2,2
2363,33378,e,7,4
2364,33992,b,2,2
2365,34405,d,7,3
2366,34857,e,7,2
2367,35509,e,2,3
2368,36351,e,1,1
2369,37145,c,2,4
2370,38278,c,3,2
2371,38834,d,9,2
2372,39431,c,7,3
2373,39463,c,8,2
2374,39479,c,1,1
2375,39595,c,9,2
2376,42663,e,4,1
2377,43462,d,4,4
2378,43550,e,1,1
2379,45508,e,9,2
2380,45733,e,2,2
2381,47357,b,7,1
2382,47620,c,5,2
2383,47637,e,3,1
2384,49004,d,5,4
2385,49121,b,1,4
2386,49255,d,2,1
2387,50045,e,2,1
2388,51088,c,7,1
2389,51091,c,5,3
2390,51414,e,2,4
2391,51914,c,4,2
2392,37383,d,9,4
2393,28741,d,4,3
2394,15968,c,6,3
2395,22480,c,8,3
2396,28063,e,4,2
2397,33418,d,1,2
2398,36279,d,3,4
2399,28145,c,3,1
2400,30613,c,8,3
2401,30918,c,6,1
2402,35454,c,4,4
2403,36361,c,2,4
2404,37638,c,5,1
2405,36668,e,4,2
2406,20407,d,6,1
2407,17008,a,6,4
2408,5134,e,5,4
2409,47101,d,1,4
2410,23219,a,6,1
